num_loops,max_loop_depth,linear_loops,log_loops,constant_loops,recursive_calls,function_calls,list_comprehensions,n_log_n_calls,log_n_calls,Complexity
0,0,0,0,0,0,5,0,0,0,O(log N)
0,0,0,0,0,0,8,0,0,0,O(log N)
1,1,1,0,0,2,11,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
0,0,0,0,0,2,9,0,0,0,O(log N)
0,0,0,0,0,0,8,0,0,0,O(log N)
1,1,1,0,0,0,11,1,0,0,O(log N)
0,0,0,0,0,0,6,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
0,0,0,0,0,1,10,0,0,0,O(log N)
0,0,0,0,0,0,15,0,0,0,O(log N)
0,0,0,0,0,0,6,0,0,0,O(log N)
0,0,0,0,0,0,8,0,0,0,O(log N)
0,0,0,0,0,0,6,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
0,0,0,0,0,0,9,0,0,0,O(log N)
1,1,1,0,0,1,6,1,0,0,O(log N)
0,0,0,0,0,0,8,0,0,0,O(log N)
0,0,0,0,0,0,6,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
0,0,0,0,0,0,8,0,0,0,O(log N)
2,1,2,0,0,0,10,1,0,0,O(log N)
0,0,0,0,0,0,6,0,0,0,O(log N)
0,0,0,0,0,2,10,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
1,1,1,0,0,0,7,1,0,0,O(log N)
0,0,0,0,0,0,9,0,0,0,O(log N)
1,1,1,1,0,0,6,0,0,0,O(log N)
1,1,1,0,0,0,6,1,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
0,0,0,0,0,0,5,0,0,0,O(log N)
3,1,3,0,0,0,23,3,0,0,O(log N)
1,1,1,0,0,0,6,1,0,0,O(log N)
0,0,0,0,0,0,6,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
0,0,0,0,0,0,5,0,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
1,1,1,1,0,1,9,0,0,0,O(log N)
2,1,2,0,0,0,17,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
2,1,2,0,0,0,5,1,0,0,O(log N)
0,0,0,0,0,0,6,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
0,0,0,0,0,0,10,0,0,0,O(log N)
0,0,0,0,0,0,10,0,0,0,O(log N)
0,0,0,0,0,0,10,0,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
0,0,0,0,0,0,6,0,0,0,O(log N)
1,1,1,0,0,0,8,1,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
3,1,2,0,1,0,9,1,0,0,O(log N)
0,0,0,0,0,0,9,0,0,0,O(log N)
0,0,0,0,0,1,15,0,0,0,O(log N)
0,0,0,0,0,1,15,0,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
1,1,1,0,0,0,8,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
0,0,0,0,0,0,8,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
2,1,2,0,0,0,39,0,0,0,O(log N)
0,0,0,0,0,2,15,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
0,0,0,1,0,0,8,0,0,0,O(log N)
0,0,0,0,0,1,12,0,0,0,O(log N)
0,0,0,0,0,0,6,0,0,0,O(log N)
0,0,0,0,0,0,6,0,0,0,O(log N)
1,1,1,0,0,0,13,0,0,0,O(log N)
1,1,1,0,0,0,15,0,0,0,O(log N)
1,1,1,0,0,0,17,0,0,0,O(log N)
1,1,1,0,0,0,16,0,0,0,O(log N)
1,1,1,0,0,0,16,0,0,0,O(log N)
1,1,1,0,0,0,22,0,0,0,O(log N)
1,1,1,0,0,0,25,0,0,0,O(log N)
1,1,1,0,0,0,15,0,0,0,O(log N)
1,1,1,0,0,0,15,0,0,0,O(log N)
1,1,1,0,0,0,13,0,0,0,O(log N)
1,1,1,0,0,0,13,0,0,0,O(log N)
1,1,1,0,0,0,13,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
0,0,0,0,0,2,9,0,0,0,O(log N)
1,1,1,0,0,0,10,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
2,1,2,0,0,0,3,0,0,0,O(log N)
1,1,1,2,0,0,3,0,0,0,O(log N)
5,2,3,1,2,0,15,0,0,0,O(log N)
1,1,1,0,0,0,8,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
3,2,3,0,0,0,12,0,0,0,O(log N)
2,2,2,0,0,0,9,0,0,0,O(log N)
2,2,2,0,0,0,13,0,0,0,O(log N)
3,2,3,0,0,0,16,0,0,0,O(log N)
4,2,4,1,0,0,26,0,0,0,O(log N)
1,1,1,0,0,0,14,0,0,0,O(log N)
4,2,4,0,0,0,14,0,0,0,O(log N)
3,2,3,0,0,0,12,1,0,0,O(log N)
2,2,2,1,0,0,11,0,0,0,O(log N)
2,1,2,0,0,0,17,0,0,0,O(log N)
5,2,5,0,0,0,17,0,0,0,O(log N)
3,2,3,0,0,0,17,0,0,0,O(log N)
2,1,2,0,0,0,14,0,0,0,O(log N)
5,3,5,0,0,0,18,1,0,0,O(log N)
3,2,3,0,0,1,13,1,0,0,O(log N)
2,2,2,2,0,0,10,0,0,0,O(log N)
3,2,2,1,1,0,11,0,0,0,O(log N)
4,3,4,0,0,0,9,0,0,0,O(log N)
2,2,2,0,0,0,13,0,0,0,O(log N)
2,2,2,0,0,0,15,0,0,0,O(log N)
4,2,4,0,0,0,10,0,0,0,O(log N)
2,1,2,0,0,0,15,0,0,0,O(log N)
4,1,4,0,0,0,18,0,0,0,O(log N)
4,2,3,0,1,0,17,1,0,0,O(log N)
2,2,2,0,0,0,14,1,0,0,O(log N)
4,2,3,0,1,0,12,1,0,0,O(log N)
3,1,3,0,0,0,20,1,0,0,O(log N)
2,1,2,0,0,0,17,0,0,0,O(log N)
2,2,2,0,0,0,11,0,0,0,O(log N)
3,2,3,0,0,0,11,1,0,0,O(log N)
4,2,4,0,0,0,18,1,0,0,O(log N)
2,1,2,0,0,0,12,0,0,0,O(log N)
5,2,4,0,1,0,22,2,0,0,O(log N)
4,2,2,0,2,0,19,0,0,0,O(log N)
3,1,3,1,0,2,20,1,0,0,O(log N)
3,2,3,1,0,0,13,0,0,0,O(log N)
4,2,4,1,0,0,13,0,0,0,O(log N)
4,1,3,0,1,0,14,1,0,0,O(log N)
2,2,2,1,0,0,10,0,0,0,O(log N)
2,2,2,0,0,0,10,0,0,0,O(log N)
2,2,2,0,0,0,10,0,0,0,O(log N)
2,1,2,0,0,0,9,0,0,0,O(log N)
2,1,2,0,0,0,9,0,0,0,O(log N)
2,1,2,0,0,0,9,0,0,0,O(log N)
3,2,3,1,0,0,12,0,0,0,O(log N)
3,1,3,0,0,0,17,0,0,0,O(log N)
4,2,4,0,0,0,12,1,0,0,O(log N)
6,2,5,0,1,0,17,1,0,0,O(log N)
4,1,4,0,0,0,14,0,0,0,O(log N)
3,2,3,1,0,0,8,1,0,0,O(log N)
3,2,3,1,0,0,11,0,0,0,O(log N)
3,2,3,1,0,0,8,1,0,0,O(log N)
2,2,2,0,0,0,29,0,0,0,O(log N)
3,1,3,0,0,0,30,0,0,0,O(log N)
3,1,3,0,0,0,45,0,0,0,O(log N)
1,1,0,0,1,0,27,0,0,0,O(log N)
1,1,1,0,0,0,13,0,0,0,O(log N)
1,1,1,1,0,0,8,0,0,0,O(log N)
1,1,1,0,0,0,30,0,0,0,O(log N)
4,1,1,3,3,0,31,0,0,0,O(log N)
2,1,2,0,0,0,19,0,0,0,O(log N)
3,1,2,0,1,0,18,0,0,0,O(log N)
1,1,1,0,0,0,13,0,0,0,O(log N)
1,1,1,0,0,0,9,0,0,0,O(log N)
1,1,1,0,0,0,13,0,0,0,O(log N)
1,1,1,0,0,0,11,0,0,0,O(log N)
1,1,1,1,0,0,8,0,0,0,O(log N)
1,1,1,0,0,0,19,0,0,0,O(log N)
1,1,1,0,0,0,11,0,0,0,O(log N)
1,1,1,0,0,0,8,0,0,0,O(log N)
1,1,1,0,0,0,10,0,0,0,O(log N)
1,1,1,0,0,0,15,0,0,0,O(log N)
1,1,1,0,0,0,11,0,0,0,O(log N)
4,1,4,0,0,0,21,0,0,0,O(log N)
1,1,0,0,1,0,7,0,0,0,O(log N)
2,1,1,0,1,0,22,0,0,0,O(log N)
5,1,3,0,2,0,47,1,0,0,O(log N)
2,1,2,0,0,1,19,0,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
2,2,1,0,1,0,26,0,0,0,O(log N)
6,1,4,0,2,1,29,1,0,0,O(log N)
2,2,2,0,0,0,9,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
1,1,1,0,0,0,9,0,0,0,O(log N)
2,1,2,0,0,0,6,1,0,0,O(log N)
2,1,2,0,0,0,10,0,0,0,O(log N)
3,1,0,0,3,0,12,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
2,1,2,0,0,0,7,0,0,0,O(log N)
2,1,0,0,2,0,10,0,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
1,1,1,0,0,0,10,0,0,0,O(log N)
2,1,2,0,0,0,11,0,0,0,O(log N)
1,1,1,0,0,0,16,0,0,0,O(log N)
5,2,5,0,0,0,25,0,0,0,O(log N)
1,1,1,0,0,0,11,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
2,1,2,0,0,0,7,1,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
1,1,0,0,1,0,9,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
2,1,1,0,1,0,12,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
1,1,0,0,1,0,5,0,0,0,O(log N)
4,1,4,0,0,0,8,0,0,0,O(log N)
1,1,1,0,0,0,16,0,0,0,O(log N)
2,1,2,0,0,0,8,0,0,0,O(log N)
1,1,1,0,0,0,3,0,0,0,O(log N)
1,1,1,0,0,0,8,0,0,0,O(log N)
1,1,1,0,0,0,8,0,0,0,O(log N)
1,1,1,0,0,0,8,0,0,0,O(log N)
1,1,1,0,0,0,14,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
0,0,0,0,0,1,12,0,0,0,O(log N)
0,0,0,0,0,1,11,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
1,1,0,0,1,0,6,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
1,1,0,0,1,0,16,0,0,0,O(log N)
1,1,0,0,1,0,7,0,0,0,O(log N)
1,1,0,0,1,1,13,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
1,1,1,0,0,0,10,0,0,0,O(log N)
1,1,1,0,0,0,8,0,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
2,1,2,0,0,0,6,0,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
1,1,1,0,0,0,7,1,0,1,O(log N)
1,1,1,0,0,0,7,1,0,1,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
1,1,1,0,0,0,9,0,0,0,O(log N)
3,1,1,0,2,0,8,1,0,0,O(log N)
2,1,1,0,1,0,9,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
2,1,2,0,0,0,7,0,0,0,O(log N)
2,1,2,0,0,0,8,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
2,1,2,0,0,0,14,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
1,1,0,0,1,0,5,0,0,0,O(log N)
2,1,0,0,2,0,13,0,0,1,O(log N)
2,2,1,0,1,0,8,0,0,0,O(log N)
3,1,3,0,0,0,5,1,0,0,O(log N)
1,1,1,0,0,0,11,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
2,1,2,0,0,0,7,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
4,1,2,0,2,0,8,1,0,0,O(log N)
2,1,2,0,0,0,10,0,0,0,O(log N)
2,1,1,0,1,0,10,0,0,0,O(log N)
2,1,2,0,0,0,12,0,0,0,O(log N)
2,2,2,0,0,0,22,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
2,1,1,0,1,0,11,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
3,1,3,0,0,0,38,0,0,0,O(log N)
1,1,0,0,1,0,8,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
4,1,4,0,0,0,9,0,0,0,O(log N)
3,1,3,0,0,0,8,0,0,0,O(log N)
2,1,1,0,1,0,11,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
0,0,0,0,0,0,9,0,0,0,O(log N)
2,1,2,0,0,0,18,0,0,0,O(log N)
4,1,4,0,0,0,61,1,0,0,O(log N)
2,1,2,0,0,0,4,1,0,0,O(log N)
8,2,8,1,0,1,40,1,0,0,O(log N)
1,1,1,0,0,0,14,0,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
4,1,4,0,0,0,26,2,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
2,2,2,0,0,0,9,0,0,0,O(log N)
0,0,0,0,0,0,10,0,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
1,1,1,0,0,0,10,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
0,0,0,0,0,1,12,0,0,0,O(log N)
3,1,3,0,0,0,5,1,0,0,O(log N)
1,1,1,0,0,2,7,1,0,0,O(log N)
1,1,1,0,0,0,9,0,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
1,1,1,0,0,0,7,1,0,0,O(log N)
2,1,2,0,0,0,4,0,0,0,O(log N)
3,1,3,0,0,0,16,0,0,0,O(log N)
2,1,2,0,0,0,17,0,0,0,O(log N)
0,0,0,0,0,0,6,0,0,0,O(log N)
0,0,0,0,0,0,9,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
2,1,2,0,0,0,5,1,0,0,O(log N)
2,1,2,0,0,0,6,1,0,0,O(log N)
1,1,1,0,0,0,5,1,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
1,1,1,0,0,1,13,0,0,0,O(log N)
0,0,0,0,0,0,9,0,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
2,1,2,0,0,0,18,2,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
0,0,0,0,0,2,8,0,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
1,1,1,0,0,0,9,0,0,0,O(log N)
2,1,2,0,0,0,4,1,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
2,1,2,0,0,0,6,1,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
2,1,2,0,0,0,7,1,0,0,O(log N)
2,1,2,0,0,0,7,0,0,0,O(log N)
2,1,2,0,0,0,7,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
2,1,1,0,1,0,10,0,0,0,O(log N)
2,1,2,0,0,0,9,1,0,0,O(log N)
9,2,9,0,0,0,33,1,0,0,O(log N)
1,1,1,0,0,0,7,0,0,0,O(log N)
2,1,2,0,0,0,8,1,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
1,1,1,0,0,0,15,0,0,0,O(log N)
1,1,1,0,0,0,5,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
1,1,0,0,1,0,14,0,0,0,O(log N)
5,1,5,0,0,0,51,2,0,0,O(log N)
1,1,1,0,0,0,6,0,0,0,O(log N)
1,1,1,0,0,0,11,0,0,0,O(log N)
3,1,3,0,0,0,50,0,0,0,O(log N)
4,1,4,0,0,1,19,1,2,0,O(log N)
2,1,2,0,0,0,7,1,0,0,O(log N)
0,0,0,0,0,0,9,0,0,0,O(log N)
5,2,5,0,0,0,39,3,0,0,O(log N)
2,1,2,0,0,0,40,0,0,0,O(log N)
3,1,1,0,2,0,12,0,0,0,O(log N)
1,1,1,0,0,0,4,0,0,0,O(log N)
2,1,2,0,0,0,15,2,0,0,O(log N)
0,0,0,0,0,0,7,0,0,0,O(log N)
2,2,1,0,1,0,6,0,0,0,O(log N)
3,2,3,1,0,0,9,0,0,0,O(log N)
3,2,3,0,0,0,20,0,0,0,O(N)
5,1,5,0,0,0,19,2,0,0,O(N)
6,2,6,0,0,0,34,0,0,0,O(N)
6,1,6,0,0,0,37,0,0,0,O(N)
3,3,3,0,0,0,12,0,0,0,O(N)
5,1,5,0,0,0,41,0,0,0,O(N)
5,2,5,0,0,0,17,0,0,0,O(N)
4,2,4,0,0,0,22,0,0,0,O(N)
3,2,3,0,0,0,23,0,0,0,O(N)
4,2,4,0,0,0,13,0,0,0,O(N)
5,2,5,0,0,0,14,0,0,0,O(N)
6,1,4,0,2,0,15,1,0,0,O(N)
2,1,2,0,0,0,11,0,0,0,O(N)
1,1,1,0,0,0,7,0,0,0,O(N)
3,2,3,0,0,0,12,0,0,0,O(N)
3,1,3,0,0,0,10,0,0,0,O(N)
5,2,5,0,0,0,25,1,0,0,O(N)
7,2,6,0,1,0,19,0,0,0,O(N)
1,1,1,0,0,0,7,0,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
2,1,2,0,0,0,17,1,0,0,O(N)
1,1,1,0,0,0,12,1,0,0,O(N)
1,1,1,0,0,0,7,1,0,0,O(N)
1,1,1,0,0,0,13,0,0,0,O(N)
1,1,1,0,0,0,12,1,0,0,O(N)
1,1,1,0,0,0,14,0,0,0,O(N)
3,1,3,0,0,0,12,0,0,0,O(N)
0,0,0,0,0,0,8,0,0,0,O(N)
2,2,2,0,0,0,8,0,0,0,O(N)
2,1,2,0,0,0,18,0,0,0,O(N)
3,2,3,0,0,0,8,0,0,0,O(N)
3,1,3,0,0,0,11,0,0,0,O(N)
2,1,2,0,0,0,16,2,0,0,O(N)
0,0,0,0,0,0,8,0,0,0,O(N)
0,0,0,0,0,0,8,0,0,0,O(N)
4,2,4,0,0,0,20,0,0,0,O(N)
2,2,2,0,0,0,10,0,0,0,O(N)
2,1,2,0,0,0,13,0,0,0,O(N)
2,1,2,0,0,0,10,0,0,0,O(N)
3,1,3,0,0,0,18,1,0,0,O(N)
3,2,2,0,1,0,14,0,0,0,O(N)
2,1,2,0,0,0,9,0,0,0,O(N)
4,1,4,0,0,0,13,1,0,0,O(N)
3,2,3,0,0,0,16,0,0,0,O(N)
1,1,1,0,0,0,15,0,0,0,O(N)
8,2,8,0,0,0,48,2,0,0,O(N)
4,1,4,0,0,1,26,3,0,0,O(N)
6,2,6,0,0,0,35,2,0,0,O(N)
4,1,4,0,0,1,25,3,0,0,O(N)
4,1,4,0,0,1,24,3,0,0,O(N)
4,1,4,0,0,1,24,3,0,0,O(N)
4,1,4,0,0,1,26,2,0,0,O(N)
4,1,4,0,0,1,23,2,0,0,O(N)
4,1,4,0,0,1,27,1,0,0,O(N)
5,2,5,0,0,0,17,2,0,0,O(N)
2,1,2,0,0,0,8,0,0,0,O(N)
2,1,2,0,0,0,8,0,0,0,O(N)
3,2,3,0,0,0,16,0,0,0,O(N)
5,2,4,0,1,0,27,1,0,0,O(N)
7,3,7,0,0,0,11,1,0,0,O(N)
7,3,7,0,0,0,11,1,0,0,O(N)
2,1,2,0,0,0,19,0,0,0,O(N)
3,1,2,0,1,0,25,0,0,0,O(N)
1,1,1,0,0,0,18,0,0,0,O(N)
4,2,4,0,0,0,15,3,1,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
1,1,1,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
2,1,2,0,0,0,12,0,1,0,O(N)
2,1,2,0,0,0,27,0,0,0,O(N)
3,2,3,0,0,0,11,1,1,0,O(N)
1,1,1,0,0,0,10,0,0,0,O(N)
4,1,4,0,0,0,16,2,0,0,O(N)
7,2,6,0,1,0,15,4,0,0,O(N)
2,1,2,0,0,0,9,0,0,0,O(N)
2,1,2,0,0,0,9,0,0,0,O(N)
5,3,5,0,0,0,16,2,0,0,O(N)
6,1,6,0,0,0,12,4,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
4,1,4,0,0,0,50,0,0,0,O(N)
8,1,8,0,0,0,15,4,0,0,O(N)
4,1,4,0,0,0,17,2,1,1,O(N)
5,2,5,0,0,0,17,1,1,0,O(N)
6,2,6,0,0,0,22,1,1,0,O(N)
5,2,5,0,0,0,19,1,1,0,O(N)
3,1,3,0,0,0,12,0,1,0,O(N)
2,1,2,0,0,0,10,0,0,0,O(N)
3,2,3,0,0,0,9,1,0,0,O(N)
3,2,3,0,0,0,12,1,1,0,O(N)
4,2,4,0,0,0,16,0,1,0,O(N)
2,2,2,0,0,0,19,0,0,0,O(N)
3,2,3,0,0,0,14,0,0,0,O(N)
2,1,2,0,0,0,8,0,0,0,O(N)
5,2,4,0,1,0,25,1,0,0,O(N)
19,3,19,0,0,0,124,4,1,2,O(N)
3,2,3,0,0,0,9,0,0,0,O(N)
1,1,1,0,0,0,13,0,0,0,O(N)
3,1,3,0,0,0,13,0,0,0,O(N)
2,2,2,0,0,0,9,0,0,0,O(N)
5,3,5,0,0,0,17,2,0,0,O(N)
3,2,3,0,0,0,9,1,1,0,O(N)
1,1,1,0,0,0,7,0,1,0,O(N)
2,2,2,0,0,0,9,0,0,0,O(N)
2,2,2,0,0,0,8,0,0,0,O(N)
1,1,1,0,0,0,8,0,0,0,O(N)
1,1,1,0,0,0,5,0,0,0,O(N)
2,1,2,0,0,0,12,0,0,0,O(N)
1,1,1,0,0,0,5,0,0,0,O(N)
1,1,1,0,0,0,3,0,0,0,O(N)
0,0,0,0,0,0,5,0,0,0,O(N)
0,0,0,0,0,0,5,0,0,0,O(N)
0,0,0,0,0,0,5,0,0,0,O(N)
1,1,0,0,1,0,4,0,0,0,O(N)
0,0,0,0,0,0,6,0,0,0,O(N)
0,0,0,0,0,0,7,0,0,0,O(N)
0,0,0,0,0,0,5,0,0,0,O(N)
1,1,1,0,0,0,6,0,0,0,O(N)
0,0,0,0,0,0,3,0,0,0,O(N)
4,1,4,0,0,0,16,0,0,0,O(N)
3,2,3,0,0,0,8,0,0,0,O(N)
4,2,4,0,0,0,9,1,0,0,O(N)
3,1,3,0,0,0,10,0,0,0,O(N)
4,2,4,0,0,0,21,0,0,0,O(N)
3,1,3,0,0,0,10,0,0,0,O(N)
3,1,3,0,0,0,10,0,0,0,O(N)
3,1,3,0,0,0,10,0,0,0,O(N)
3,1,3,0,0,0,11,0,0,0,O(N)
3,1,3,0,0,0,11,0,0,0,O(N)
11,2,7,0,4,0,25,3,0,0,O(N)
7,2,7,0,0,0,21,1,0,0,O(N)
23,3,22,0,1,0,58,7,0,0,O(N)
9,2,9,0,0,0,17,2,0,0,O(N)
9,2,9,0,0,0,17,2,0,0,O(N)
10,2,10,0,0,0,55,1,0,0,O(N)
8,2,8,0,0,0,21,1,0,0,O(N)
6,2,6,0,0,0,22,0,0,0,O(N)
6,2,6,0,0,0,22,0,0,0,O(N)
3,1,3,0,0,0,14,0,0,0,O(N)
6,2,5,0,1,0,47,0,0,0,O(N)
3,1,3,0,0,0,20,0,0,0,O(N)
2,1,2,0,0,0,11,0,0,0,O(N)
2,1,2,0,0,0,16,0,0,0,O(N)
2,1,2,0,0,0,16,0,0,0,O(N)
3,1,3,0,0,0,13,0,0,0,O(N)
3,1,3,0,0,0,12,0,0,0,O(N)
3,1,3,0,0,0,12,0,0,0,O(N)
2,1,2,0,0,0,14,0,0,0,O(N)
1,1,1,0,0,0,12,0,0,0,O(N)
2,1,2,0,0,0,11,0,0,0,O(N)
3,1,3,0,0,0,16,1,0,0,O(N)
1,1,1,0,0,0,10,1,0,0,O(N)
9,2,9,0,0,0,54,0,0,0,O(N)
2,1,2,0,0,0,11,0,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
1,1,1,0,0,0,11,0,0,0,O(N)
2,1,2,0,0,0,13,0,0,0,O(N)
5,2,5,0,0,0,16,0,0,0,O(N)
2,1,2,0,0,0,12,0,0,0,O(N)
2,1,2,0,0,0,17,0,0,0,O(N)
3,1,3,0,0,0,8,1,0,0,O(N)
3,1,3,0,0,0,7,1,0,0,O(N)
2,1,2,0,0,0,15,0,0,0,O(N)
5,2,5,0,0,0,17,0,0,0,O(N)
2,1,2,0,0,0,13,0,0,0,O(N)
4,1,4,0,0,0,32,2,0,0,O(N)
4,1,4,0,0,1,44,0,0,0,O(N)
5,1,5,0,0,0,19,0,0,0,O(N)
2,1,2,0,0,0,10,0,0,0,O(N)
2,1,2,0,0,0,10,0,0,0,O(N)
3,1,3,0,0,0,13,0,0,0,O(N)
2,1,2,0,0,0,13,0,0,0,O(N)
3,1,2,0,1,0,9,0,0,0,O(N)
3,1,3,0,0,0,9,0,0,0,O(N)
2,1,2,0,0,0,15,0,0,0,O(N)
3,1,3,0,0,0,17,0,0,0,O(N)
2,1,2,0,0,0,17,0,0,0,O(N)
3,1,3,0,0,0,16,0,0,0,O(N)
2,1,2,0,0,0,13,1,0,0,O(N)
5,1,5,0,0,1,27,1,2,0,O(N)
2,1,2,0,0,0,17,0,0,0,O(N)
